player_id,ab_group,chest_opens,legendary_drops,legendary_drop_rate_player,first_legendary_date,gear_drops,hero_shards_collected,characters_unlocked_from_chests,gems_spent_on_chests
P0000554,variant,0,0,0.0,,0,2,0,3
P0000555,variant,0,0,0.0,,0,0,0,2
P0000556,control,3,0,0.0,,3,31,0,840
P0000557,control,0,0,0.0,,0,0,0,2
P0000558,control,0,0,0.0,,0,0,0,0
P0000559,variant,0,0,0.0,,0,1,0,0
P0000560,variant,0,0,0.0,,0,1,0,0
P0000561,variant,21,0,0.0,,5,78,1,5910
P0000562,control,0,0,0.0,,0,2,0,4
P0000563,variant,1,0,0.0,,1,5,0,284
P0000564,control,60,0,0.0,2026-05-15,30,220,4,17696
P0000565,control,0,0,0.0,,0,1,0,3
P0000566,control,2,0,0.0,,2,13,0,489
P0000567,variant,0,0,0.0,,0,0,0,1
P0000568,control,2,0,0.0,,1,7,0,601
P0000569,variant,7,1,0.1429,2026-07-03,5,48,1,1782
P0000570,variant,42,0,0.0,2026-04-12,24,195,3,10689
P0000571,control,1,0,0.0,,0,5,0,222
P0000572,control,0,0,0.0,,0,1,0,1
P0000573,control,1,0,0.0,,1,6,0,199
P0000574,variant,0,0,0.0,,0,1,0,1
P0000575,variant,0,0,0.0,,0,0,0,0
P0000576,variant,0,0,0.0,,0,1,0,0
P0000577,control,0,0,0.0,,0,1,0,0
P0000578,variant,3,0,0.0,,2,12,0,826
P0000579,variant,4,0,0.0,2026-04-26,2,31,0,940
P0000580,control,31,0,0.0,2026-07-01,10,108,2,7204
P0000581,variant,0,0,0.0,,0,0,0,0
P0000582,control,1,0,0.0,,1,4,0,232
P0000583,control,0,0,0.0,,0,0,0,0
P0000584,control,1,0,0.0,,0,7,0,217
P0000585,variant,1,0,0.0,2026-03-29,1,5,0,269
P0000586,control,1,0,0.0,,1,3,0,258
P0000587,control,0,0,0.0,,0,0,0,0
P0000588,variant,0,0,0.0,,0,1,0,6
P0000589,variant,11,0,0.0,,6,76,0,2905
P0000590,control,4,0,0.0,,3,27,0,863
P0000591,control,0,0,0.0,,0,0,0,0
P0000592,variant,0,0,0.0,,0,0,0,0
P0000593,variant,0,0,0.0,,0,0,0,1
P0000594,control,0,0,0.0,,0,2,0,0
P0000595,control,0,0,0.0,,0,1,0,1
P0000596,control,2,0,0.0,,0,7,0,471
P0000597,control,25,0,0.0,,9,113,2,6130
P0000598,control,1,0,0.0,,1,3,0,249
P0000599,control,1,0,0.0,,0,19,0,288
P0000600,variant,0,0,0.0,,0,0,0,1
P0000601,control,0,0,0.0,,0,0,0,1
P0000602,variant,0,0,0.0,,0,0,0,2
P0000603,variant,0,0,0.0,,0,0,0,1
P0000604,variant,0,0,0.0,,0,1,0,2
P0000605,control,0,0,0.0,,0,0,0,0
P0000606,variant,0,0,0.0,,0,0,0,0
P0000607,control,1,0,0.0,,0,7,0,249
P0000608,control,0,0,0.0,,0,1,0,0
P0000609,variant,0,0,0.0,,0,0,0,0
P0000610,variant,0,0,0.0,,0,0,0,1
P0000611,control,0,0,0.0,,0,0,0,0
P0000612,control,0,0,0.0,,0,1,0,2
P0000613,variant,9,1,0.1111,2026-07-03,6,41,1,2337
P0000614,variant,1,0,0.0,,1,2,0,220
P0000615,variant,0,0,0.0,,0,0,0,1
P0000616,control,0,0,0.0,,0,1,0,0
P0000617,variant,0,0,0.0,,0,1,0,0
P0000618,variant,0,0,0.0,,0,1,0,3
P0000619,variant,7,0,0.0,,1,33,0,1671
P0000620,control,1,0,0.0,,0,2,0,242
P0000621,variant,0,0,0.0,,0,0,0,2
P0000622,variant,0,0,0.0,,0,1,0,1
P0000623,variant,4,0,0.0,,2,20,0,956
P0000624,variant,0,0,0.0,,0,0,0,0
P0000625,variant,0,0,0.0,,0,0,0,0
P0000626,control,1,0,0.0,,1,4,0,212
P0000627,control,0,0,0.0,,0,0,0,2
P0000628,variant,1,0,0.0,,0,3,0,290
P0000629,variant,0,0,0.0,,0,1,0,1
P0000630,control,2,0,0.0,,1,15,0,514
P0000631,control,1,0,0.0,2026-03-28,0,11,0,228
P0000632,variant,0,0,0.0,,0,1,0,0
P0000633,variant,0,0,0.0,,0,0,0,0
P0000634,variant,0,0,0.0,,0,0,0,0
P0000635,variant,5,1,0.2,2026-04-24,3,44,1,1229
P0000636,control,0,0,0.0,,0,3,0,8
P0000637,variant,1,0,0.0,,0,11,0,243
P0000638,variant,0,0,0.0,,0,0,0,1
P0000639,variant,0,0,0.0,,0,2,0,2
P0000640,variant,1,0,0.0,,0,6,0,215
P0000641,variant,0,0,0.0,,0,0,0,0
P0000642,control,1,0,0.0,,0,6,0,252
P0000643,variant,0,0,0.0,,0,0,0,0
P0000644,variant,0,0,0.0,,0,1,0,5
P0000645,control,0,0,0.0,,0,0,0,2
P0000646,variant,0,0,0.0,,0,0,0,1
P0000647,control,1,0,0.0,,0,9,0,209
P0000648,control,0,0,0.0,,0,2,0,1
P0000649,variant,5,0,0.0,2026-06-22,1,25,0,1082
P0000650,control,1,0,0.0,,0,6,0,275
P0000651,variant,0,0,0.0,,0,0,0,0
P0000652,control,0,0,0.0,,0,0,0,0
P0000653,variant,0,0,0.0,,0,0,0,1
P0000654,control,4,0,0.0,2026-06-11,0,23,0,913
P0000655,control,0,0,0.0,,0,1,0,0
P0000656,control,3,0,0.0,,1,25,0,793
P0000657,variant,0,0,0.0,,0,11,0,3
P0000658,control,0,0,0.0,,0,2,0,2
P0000659,variant,2,0,0.0,2026-07-08,1,7,0,466
P0000660,control,1,0,0.0,,1,8,0,194
P0000661,variant,0,0,0.0,,0,1,0,1
P0000662,variant,1,0,0.0,,0,6,0,185
P0000663,control,17,0,0.0,,2,57,1,3980
P0000664,variant,6,0,0.0,,3,50,0,1496
P0000665,control,0,0,0.0,,0,0,0,2
P0000666,variant,0,0,0.0,,0,1,0,0
P0000667,variant,19,0,0.0,,4,63,1,4895
P0000668,variant,0,0,0.0,,0,0,0,0
P0000669,variant,2,0,0.0,,1,21,0,459
P0000670,variant,0,0,0.0,,0,1,0,0
P0000671,variant,1,0,0.0,,0,4,0,234
P0000672,control,4,0,0.0,2026-07-03,0,20,0,998
P0000673,variant,3,1,0.3333,2026-05-03,0,28,1,668
P0000674,variant,1,0,0.0,,0,7,0,213
P0000675,variant,0,0,0.0,,0,0,0,0
P0000676,variant,0,0,0.0,,0,0,0,1
P0000677,control,0,0,0.0,,0,1,0,1
P0000678,control,0,0,0.0,,0,0,0,0
P0000679,variant,7,0,0.0,,3,42,0,1869
P0000680,control,2,0,0.0,,1,4,0,538
P0000681,control,0,0,0.0,,0,0,0,2
P0000682,variant,2,0,0.0,,1,15,0,550
P0000683,variant,0,0,0.0,,0,0,0,1
P0000684,control,1,0,0.0,,1,4,0,228
P0000685,control,0,0,0.0,,0,1,0,1
P0000686,control,0,0,0.0,,0,0,0,0
P0000687,control,1,0,0.0,,0,3,0,250
P0000688,variant,2,0,0.0,,2,11,0,458
P0000689,control,0,0,0.0,,0,0,0,0
P0000690,variant,1,0,0.0,,1,7,0,284
P0000691,variant,12,0,0.0,,6,59,0,3016
P0000692,variant,0,0,0.0,,0,1,0,0
P0000693,variant,0,0,0.0,,0,2,0,0
P0000694,variant,0,0,0.0,,0,0,0,0
P0000695,variant,0,0,0.0,,0,0,0,0
P0000696,variant,1,0,0.0,,1,5,0,298
P0000697,variant,16,0,0.0,,6,52,1,3879
P0000698,control,0,0,0.0,,0,0,0,0
P0000699,variant,0,0,0.0,,0,0,0,0
P0000700,control,1,0,0.0,,0,9,0,270
P0000701,variant,0,0,0.0,,0,0,0,2
P0000702,variant,0,0,0.0,,0,0,0,4
P0000703,variant,0,0,0.0,,0,1,0,0
P0000704,variant,1,0,0.0,,1,4,0,280
P0000705,variant,0,0,0.0,,0,0,0,0
P0000706,variant,2,0,0.0,,2,12,0,468
P0000707,control,1,1,1.0,2026-06-17,0,4,1,277
P0000708,control,0,0,0.0,,0,0,0,1
P0000709,control,1,0,0.0,,1,4,0,225
P0000710,variant,0,0,0.0,,0,0,0,0
P0000711,control,1,0,0.0,,0,9,0,182
P0000712,control,0,0,0.0,,0,3,0,6
P0000713,control,1,0,0.0,2026-05-09,0,21,0,220
P0000714,variant,2,0,0.0,,2,8,0,590
P0000715,control,0,0,0.0,,0,2,0,0
P0000716,variant,4,0,0.0,,0,23,0,889
P0000717,variant,4,0,0.0,,3,20,0,1044
P0000718,variant,9,1,0.1111,2026-06-27,3,62,1,2281
P0000719,variant,0,0,0.0,,0,2,0,0
P0000720,control,6,0,0.0,,3,47,0,1562
P0000721,control,2,0,0.0,,1,13,0,418
P0000722,variant,0,0,0.0,,0,0,0,0
P0000723,control,2,0,0.0,,2,7,0,459
P0000724,variant,0,0,0.0,,0,1,0,0
P0000725,variant,0,0,0.0,,0,0,0,0
P0000726,control,0,0,0.0,,0,0,0,1
P0000727,control,0,0,0.0,,0,0,0,1
P0000728,control,0,0,0.0,,0,0,0,0
P0000729,control,3,0,0.0,,1,16,0,707
P0000730,control,0,0,0.0,,0,0,0,0
P0000731,control,0,0,0.0,,0,1,0,0
P0000732,variant,4,0,0.0,,0,24,0,934
P0000733,variant,2,0,0.0,,2,16,0,530
P0000734,variant,3,0,0.0,,3,30,0,721
P0000735,control,0,0,0.0,,0,1,0,0
P0000736,variant,1,0,0.0,,1,5,0,263
P0000737,control,0,0,0.0,,0,1,0,0
P0000738,variant,0,0,0.0,,0,1,0,0
P0000739,variant,0,0,0.0,,0,0,0,0
P0000740,variant,2,0,0.0,,1,11,0,561
P0000741,control,0,0,0.0,,0,0,0,0
P0000742,control,0,0,0.0,,0,0,0,0
P0000743,variant,1,0,0.0,,0,0,0,227
P0000744,control,1,0,0.0,,1,4,0,251
P0000745,variant,0,0,0.0,,0,1,0,2
P0000746,variant,0,0,0.0,,0,2,0,0
P0000747,control,0,0,0.0,,0,1,0,1
P0000748,variant,1,0,0.0,,1,6,0,255
P0000749,variant,0,0,0.0,,0,0,0,2
P0000750,control,0,0,0.0,,0,0,0,0
P0000751,control,245,4,0.0163,2026-03-20,98,928,23,61456
P0000752,control,0,0,0.0,,0,1,0,1
P0000753,control,0,0,0.0,,0,1,0,0
P0000754,variant,0,0,0.0,,0,0,0,2
P0000755,variant,0,0,0.0,,0,4,0,2
P0000756,control,0,0,0.0,,0,1,0,0
P0000757,variant,0,0,0.0,,0,1,0,0
P0000758,variant,2,0,0.0,,1,5,0,485
P0000759,control,0,0,0.0,,0,0,0,2
P0000760,control,0,0,0.0,,0,0,0,1
P0000761,control,1,0,0.0,,0,2,0,232
P0000762,control,0,0,0.0,,0,3,0,5
P0000763,control,0,0,0.0,,0,0,0,0
P0000764,variant,0,0,0.0,,0,1,0,2
P0000765,control,0,0,0.0,,0,0,0,0
P0000766,control,1,0,0.0,,0,13,0,263
P0000767,variant,1,0,0.0,,1,7,0,271
P0000768,control,0,0,0.0,,0,0,0,0
P0000769,control,6,0,0.0,,4,26,0,1682
P0000770,control,0,0,0.0,,0,2,0,0
P0000771,control,0,0,0.0,,0,0,0,1
P0000772,control,0,0,0.0,,0,0,0,0
P0000773,control,0,0,0.0,,0,0,0,0
P0000774,control,1,0,0.0,,1,7,0,285
P0000775,variant,0,0,0.0,,0,2,0,3
P0000776,variant,2,0,0.0,,1,7,0,510
P0000777,control,0,0,0.0,,0,0,0,1
P0000778,variant,9,1,0.1111,2026-03-17,5,69,1,2239
P0000779,variant,2,1,0.5,2026-06-12,0,18,1,611
P0000780,variant,0,0,0.0,,0,3,0,1
P0000781,variant,2,0,0.0,,1,26,0,475
P0000782,control,0,0,0.0,,0,1,0,0
P0000783,control,1,0,0.0,,0,6,0,202
P0000784,variant,10,1,0.1,2026-05-01,4,32,1,2386
P0000785,variant,0,0,0.0,,0,5,0,2
P0000786,control,0,0,0.0,,0,0,0,1
P0000787,variant,25,0,0.0,,12,124,2,6217
P0000788,control,0,0,0.0,,0,0,0,1
P0000789,control,0,0,0.0,,0,0,0,1
P0000790,control,1,0,0.0,,0,12,0,257
P0000791,variant,2,0,0.0,,0,5,0,513
P0000792,control,0,0,0.0,,0,0,0,0
P0000793,variant,0,0,0.0,,0,1,0,2
P0000794,variant,9,0,0.0,,4,49,0,2193
P0000795,control,1,0,0.0,,0,3,0,292
P0000796,variant,0,0,0.0,,0,0,0,2
P0000797,variant,0,0,0.0,,0,0,0,0
P0000798,variant,1,0,0.0,,1,2,0,315
P0000799,control,3,0,0.0,,2,5,0,836
P0000800,control,1,0,0.0,,1,7,0,266
P0000801,control,0,0,0.0,,0,0,0,0
P0000802,variant,0,0,0.0,,0,0,0,0
P0000803,control,0,0,0.0,,0,1,0,0
P0000804,variant,0,0,0.0,,0,0,0,1
P0000805,variant,2,0,0.0,,0,13,0,552
P0000806,control,6,0,0.0,,3,51,0,1443
P0000807,control,0,0,0.0,,0,1,0,1
P0000808,control,4,0,0.0,,2,17,0,1007
P0000809,control,0,0,0.0,,0,2,0,2
P0000810,control,0,0,0.0,,0,1,0,1
P0000811,variant,2,0,0.0,,1,25,0,587
P0000812,control,3,0,0.0,,1,11,0,592
P0000813,control,3,0,0.0,,2,12,0,772
P0000814,variant,0,0,0.0,,0,0,0,0
P0000815,variant,0,0,0.0,,0,2,0,1
P0000816,control,1,0,0.0,,0,6,0,247
P0000817,control,0,0,0.0,,0,0,0,0
P0000818,control,3,0,0.0,,3,12,0,649
P0000819,control,1,0,0.0,,1,7,0,231
P0000820,variant,0,0,0.0,,0,1,0,0
P0000821,control,0,0,0.0,,0,2,0,2
P0000822,control,0,0,0.0,,0,0,0,3
P0000823,control,0,0,0.0,,0,0,0,1
P0000824,control,6,1,0.1667,2026-05-17,3,31,1,1519
P0000825,variant,0,0,0.0,,0,0,0,1
P0000826,control,3,0,0.0,,1,19,0,712
P0000827,variant,0,0,0.0,,0,2,0,2
P0000828,variant,0,0,0.0,,0,1,0,0
P0000829,control,4,0,0.0,2026-05-21,2,23,0,934
P0000830,control,0,0,0.0,,0,0,0,0
P0000831,control,0,0,0.0,,0,2,0,3
P0000832,control,0,0,0.0,,0,3,0,1
P0000833,variant,1,0,0.0,,0,7,0,273
P0000834,control,1,1,1.0,2026-06-28,1,4,1,244
P0000835,control,0,0,0.0,,0,0,0,0
P0000836,variant,2,0,0.0,,1,8,0,477
P0000837,variant,0,0,0.0,,0,0,0,1
P0000838,control,1,0,0.0,,1,15,0,294
P0000839,control,1,1,1.0,2026-05-07,1,8,1,203
P0000840,control,0,0,0.0,,0,0,0,0
P0000841,control,0,0,0.0,,0,2,0,0
P0000842,variant,30,0,0.0,,17,122,2,7635
P0000843,variant,1,0,0.0,,1,2,0,237
P0000844,control,1,0,0.0,,1,7,0,205
P0000845,variant,2,1,0.5,2026-06-01,1,14,1,524
P0000846,variant,0,0,0.0,,0,1,0,0
P0000847,variant,0,0,0.0,,0,0,0,0
P0000848,variant,0,0,0.0,,0,3,0,2
P0000849,control,0,0,0.0,,0,0,0,0
P0000850,control,0,0,0.0,,0,3,0,1
P0000851,control,0,0,0.0,,0,0,0,0
P0000852,variant,0,0,0.0,,0,2,0,1
P0000853,control,0,0,0.0,,0,0,0,0
P0000854,control,0,0,0.0,,0,4,0,1
P0000855,control,2,0,0.0,,1,11,0,465
P0000856,control,0,0,0.0,,0,0,0,0
P0000857,variant,3,0,0.0,,3,15,0,653
P0000858,control,0,0,0.0,,0,0,0,0
P0000859,variant,12,1,0.0833,2026-04-04,5,76,1,2819
P0000860,control,0,0,0.0,,0,2,0,1
P0000861,variant,53,1,0.0189,2026-05-03,27,213,5,13298
P0000862,variant,0,0,0.0,,0,1,0,0
P0000863,variant,0,0,0.0,,0,1,0,0
P0000864,variant,0,0,0.0,,0,2,0,2
P0000865,control,0,0,0.0,,0,0,0,0
P0000866,variant,1,0,0.0,,1,14,0,314
P0000867,variant,7,1,0.1429,2026-06-15,2,45,1,1745
P0000868,control,7,0,0.0,,4,38,0,1866
P0000869,variant,1,0,0.0,,0,4,0,271
P0000870,variant,0,0,0.0,,0,0,0,1
P0000871,variant,0,0,0.0,,0,0,0,0
P0000872,variant,5,0,0.0,2026-06-11,3,21,0,1311
P0000873,control,2,0,0.0,,1,10,0,453
P0000874,variant,1,0,0.0,,1,6,0,209
P0000875,variant,0,0,0.0,,0,0,0,1
P0000876,variant,0,0,0.0,,0,1,0,1
P0000877,control,0,0,0.0,,0,0,0,0
P0000878,variant,0,0,0.0,,0,2,0,1
P0000879,variant,0,0,0.0,,0,0,0,0
P0000880,variant,0,0,0.0,,0,1,0,0
P0000881,variant,0,0,0.0,,0,2,0,2
P0000882,variant,4,0,0.0,,3,18,0,1034
P0000883,variant,0,0,0.0,,0,2,0,2
P0000884,variant,0,0,0.0,,0,1,0,0
P0000885,variant,1,0,0.0,,0,13,0,189
P0000886,variant,3,0,0.0,,3,16,0,764
P0000887,variant,2,0,0.0,,0,14,0,518
P0000888,control,0,0,0.0,,0,0,0,0
P0000889,variant,0,0,0.0,,0,1,0,0
P0000890,variant,0,0,0.0,,0,0,0,0
P0000891,control,3,0,0.0,,3,21,0,777
P0000892,variant,2,0,0.0,,0,12,0,466
P0000893,variant,3,0,0.0,2026-05-26,2,18,0,837
P0000894,control,0,0,0.0,,0,1,0,0
P0000895,control,1,0,0.0,,0,2,0,180
P0000896,control,0,0,0.0,,0,2,0,1
P0000897,variant,0,0,0.0,,0,0,0,0
P0000898,control,0,0,0.0,,0,3,0,1
P0000899,variant,0,0,0.0,,0,0,0,4
P0000900,control,0,0,0.0,,0,1,0,1
P0000901,control,0,0,0.0,,0,2,0,0
P0000902,control,2,0,0.0,,0,7,0,609
P0000903,control,0,0,0.0,,0,0,0,0
P0000904,variant,24,1,0.0417,2026-06-25,9,88,2,6545
P0000905,variant,2,0,0.0,,1,6,0,521
P0000906,variant,1,0,0.0,,0,9,0,284
P0000907,variant,0,0,0.0,,0,2,0,1
P0000908,control,0,0,0.0,,0,1,0,3
P0000909,variant,0,0,0.0,,0,0,0,0
P0000910,variant,8,0,0.0,2026-06-27,5,47,0,1785
P0000911,control,1,0,0.0,,1,4,0,282
P0000912,control,3,0,0.0,,1,13,0,723
P0000913,variant,0,0,0.0,,0,1,0,0
P0000914,control,0,0,0.0,,0,0,0,0
P0000915,variant,0,0,0.0,,0,1,0,2
P0000916,variant,0,0,0.0,,0,6,0,5
P0000917,control,0,0,0.0,,0,0,0,0
P0000918,variant,0,0,0.0,,0,1,0,2
P0000919,variant,0,0,0.0,,0,0,0,1
P0000920,control,4,0,0.0,,1,28,0,857
P0000921,variant,0,0,0.0,,0,0,0,2
P0000922,variant,0,0,0.0,,0,3,0,2
P0000923,control,0,0,0.0,,0,0,0,1
P0000924,control,0,0,0.0,,0,2,0,0
P0000925,variant,4,0,0.0,,2,14,0,886
P0000926,variant,0,0,0.0,,0,0,0,0
P0000927,variant,3,0,0.0,,0,17,0,721
P0000928,variant,8,0,0.0,,3,51,0,1974
P0000929,variant,0,0,0.0,,0,0,0,0
P0000930,variant,1,0,0.0,,0,8,0,288
P0000931,variant,13,0,0.0,,4,45,1,3088
P0000932,control,0,0,0.0,,0,3,0,0
P0000933,control,5,0,0.0,,1,34,0,1244
P0000934,variant,0,0,0.0,,0,1,0,0
P0000935,variant,0,0,0.0,,0,1,0,0
P0000936,variant,0,0,0.0,,0,0,0,0
P0000937,control,1,0,0.0,,0,9,0,272
P0000938,control,0,0,0.0,,0,0,0,0
P0000939,variant,2,0,0.0,,2,4,0,479
P0000940,variant,0,0,0.0,,0,1,0,0
P0000941,control,4,0,0.0,,2,23,0,1054
P0000942,variant,0,0,0.0,,0,0,0,0
P0000943,variant,5,0,0.0,,3,19,0,1257
P0000944,variant,3,0,0.0,,2,11,0,673
P0000945,variant,0,0,0.0,,0,1,0,0
P0000946,variant,0,0,0.0,,0,0,0,0
P0000947,variant,0,0,0.0,,0,5,0,4
P0000948,variant,1,0,0.0,,1,3,0,211
P0000949,control,0,0,0.0,,0,0,0,0
P0000950,variant,0,0,0.0,,0,1,0,1
P0000951,control,0,0,0.0,,0,3,0,0
P0000952,variant,2,0,0.0,,0,14,0,571
P0000953,control,3,0,0.0,,1,14,0,685
P0000954,variant,1,0,0.0,,1,3,0,202
P0000955,control,0,0,0.0,,0,0,0,0
P0000956,variant,0,0,0.0,,0,0,0,0
P0000957,variant,0,0,0.0,,0,0,0,0
P0000958,variant,0,0,0.0,,0,0,0,2
P0000959,control,0,0,0.0,,0,1,0,2
P0000960,control,2,0,0.0,,1,8,0,523
P0000961,control,1,0,0.0,,0,9,0,276
P0000962,control,0,0,0.0,,0,0,0,0
P0000963,variant,0,0,0.0,,0,2,0,3
P0000964,variant,0,0,0.0,,0,0,0,0
P0000965,variant,0,0,0.0,,0,0,0,0
P0000966,variant,4,0,0.0,,0,28,0,1013
P0000967,control,1,0,0.0,,0,4,0,201
P0000968,variant,0,0,0.0,,0,0,0,0
P0000969,variant,2,0,0.0,,0,7,0,486
P0000970,variant,0,0,0.0,,0,0,0,0
P0000971,variant,0,0,0.0,,0,0,0,0
P0000972,control,0,0,0.0,,0,1,0,1
P0000973,variant,0,0,0.0,,0,0,0,0
P0000974,control,0,0,0.0,,0,0,0,0
P0000975,control,0,0,0.0,,0,1,0,3
P0000976,variant,1,0,0.0,,1,7,0,278
P0000977,control,17,0,0.0,,8,76,1,4425
P0000978,variant,0,0,0.0,,0,0,0,0
P0000979,control,1,0,0.0,,0,5,0,271
P0000980,control,1,0,0.0,,1,6,0,174
P0000981,control,0,0,0.0,,0,1,0,3
P0000982,variant,2,0,0.0,,1,7,0,480
P0000983,control,0,0,0.0,,0,0,0,0
P0000984,control,0,0,0.0,,0,4,0,0
P0000985,variant,1,0,0.0,2026-03-30,0,3,0,205
P0000986,variant,5,0,0.0,,3,40,0,1387
P0000987,control,1,0,0.0,,0,2,0,242
P0000988,control,0,0,0.0,,0,0,0,0
P0000989,control,0,0,0.0,,0,0,0,1
P0000990,control,0,0,0.0,,0,0,0,0
P0000991,control,0,0,0.0,,0,3,0,0
P0000992,control,0,0,0.0,,0,0,0,0
P0000993,control,1,0,0.0,,0,2,0,291
P0000994,variant,1,0,0.0,,0,2,0,283
P0000995,variant,2,0,0.0,2026-07-01,2,10,0,388
P0000996,control,3,0,0.0,,2,33,0,806
P0000997,variant,0,0,0.0,,0,0,0,0
P0000998,control,25,0,0.0,,11,104,2,6811
P0000999,variant,0,0,0.0,,0,0,0,0
P0001000,control,0,0,0.0,,0,0,0,4
P0001001,variant,10,0,0.0,,3,59,0,2586
P0001002,variant,0,0,0.0,,0,0,0,1
P0001003,variant,0,0,0.0,,0,1,0,1
P0001004,control,0,0,0.0,,0,0,0,1
P0001005,control,0,0,0.0,,0,0,0,0
P0001006,control,3,0,0.0,,1,15,0,730
P0001007,control,0,0,0.0,,0,0,0,0
P0001008,variant,0,0,0.0,,0,0,0,1
P0001009,variant,0,0,0.0,,0,0,0,0
P0001010,variant,0,0,0.0,,0,0,0,0
P0001011,variant,1,0,0.0,,0,4,0,289
P0001012,variant,0,0,0.0,,0,0,0,0
P0001013,variant,0,0,0.0,,0,5,0,1
P0001014,control,0,0,0.0,,0,0,0,1
P0001015,control,0,0,0.0,,0,0,0,2
P0001016,control,0,0,0.0,,0,0,0,0
P0001017,control,24,1,0.0417,2026-04-03,6,118,2,5923
P0001018,control,1,0,0.0,,0,2,0,229
P0001019,variant,2,1,0.5,2026-05-01,0,8,1,542
P0001020,variant,0,0,0.0,,0,0,0,0
P0001021,variant,1,0,0.0,,0,5,0,242
P0001022,variant,0,0,0.0,,0,0,0,1
P0001023,variant,0,0,0.0,,0,0,0,0
P0001024,variant,3,0,0.0,,3,12,0,772
P0001025,variant,0,0,0.0,,0,2,0,2
P0001026,control,9,1,0.1111,2026-06-20,5,47,1,1859
P0001027,control,1,0,0.0,,0,12,0,290
P0001028,control,12,0,0.0,2026-06-28,5,58,0,3178
P0001029,variant,0,0,0.0,,0,0,0,0
P0001030,control,0,0,0.0,,0,0,0,0
P0001031,variant,5,0,0.0,,2,48,0,1339
P0001032,variant,0,0,0.0,,0,2,0,0
P0001033,variant,1,0,0.0,,0,14,0,243
P0001034,variant,1,0,0.0,,0,9,0,240
P0001035,variant,0,0,0.0,,0,3,0,2
P0001036,variant,11,1,0.0909,2026-03-24,6,58,1,2896
P0001037,control,0,0,0.0,,0,0,0,1
P0001038,variant,0,0,0.0,,0,1,0,3
P0001039,variant,1,0,0.0,,1,2,0,252
P0001040,control,0,0,0.0,,0,1,0,0
P0001041,control,0,0,0.0,,0,0,0,0
P0001042,control,21,0,0.0,,7,70,1,5648
P0001043,control,0,0,0.0,,0,0,0,0
P0001044,variant,0,0,0.0,,0,1,0,3
P0001045,variant,0,0,0.0,,0,0,0,0
P0001046,variant,0,0,0.0,,0,2,0,0
P0001047,control,0,0,0.0,,0,0,0,0
P0001048,control,0,0,0.0,,0,0,0,2
P0001049,control,5,0,0.0,,1,30,0,1245
P0001050,control,3,0,0.0,,2,24,0,793
P0001051,control,0,0,0.0,,0,0,0,0
P0001052,control,0,0,0.0,,0,1,0,0
P0001053,control,0,0,0.0,,0,0,0,2
P0001054,variant,0,0,0.0,,0,3,0,3
P0001055,variant,1,0,0.0,,1,2,0,236
P0001056,control,0,0,0.0,,0,0,0,0
P0001057,control,0,0,0.0,,0,2,0,2
P0001058,variant,6,0,0.0,,3,41,0,1735
P0001059,variant,0,0,0.0,,0,0,0,1
P0001060,variant,1,0,0.0,,0,6,0,212
P0001061,control,1,0,0.0,,0,3,0,260
P0001062,variant,0,0,0.0,,0,0,0,0
P0001063,control,2,0,0.0,,2,5,0,449
P0001064,variant,0,0,0.0,,0,0,0,4
P0001065,control,0,0,0.0,,0,1,0,0
P0001066,control,0,0,0.0,,0,0,0,2
P0001067,control,0,0,0.0,,0,0,0,0
P0001068,control,2,0,0.0,,1,5,0,516
P0001069,variant,8,2,0.25,2026-05-03,3,50,2,2106
P0001070,control,1,0,0.0,,1,10,0,222
P0001071,control,0,0,0.0,,0,0,0,0
P0001072,variant,52,4,0.0769,2026-04-04,23,224,8,13520
P0001073,control,0,0,0.0,,0,1,0,2
P0001074,variant,2,0,0.0,,1,11,0,503
P0001075,variant,77,2,0.026,2026-06-22,30,293,8,19021
P0001076,variant,3,0,0.0,2026-05-26,1,14,0,739
P0001077,variant,34,1,0.0294,2026-04-09,10,145,3,8571
P0001078,variant,0,0,0.0,,0,3,0,4
P0001079,control,7,0,0.0,,4,38,0,1768
P0001080,variant,0,0,0.0,,0,0,0,0
P0001081,variant,3,0,0.0,,1,12,0,669
P0001082,variant,1,0,0.0,,0,4,0,260
P0001083,control,1,1,1.0,2026-06-26,0,5,1,262
P0001084,variant,0,0,0.0,,0,1,0,1
P0001085,variant,1,0,0.0,,0,1,0,265
P0001086,variant,0,0,0.0,,0,4,0,0
P0001087,control,0,0,0.0,,0,0,0,2
P0001088,control,8,0,0.0,,3,40,0,1896
P0001089,control,0,0,0.0,,0,0,0,1
P0001090,variant,0,0,0.0,,0,2,0,3
P0001091,control,0,0,0.0,,0,0,0,0
P0001092,variant,0,0,0.0,,0,0,0,1
P0001093,variant,0,0,0.0,,0,0,0,1
P0001094,variant,3,0,0.0,,1,18,0,689
P0001095,control,0,0,0.0,,0,4,0,1
P0001096,variant,7,0,0.0,,1,40,0,1766
P0001097,variant,0,0,0.0,,0,0,0,1
P0001098,control,0,0,0.0,,0,0,0,0
P0001099,variant,0,0,0.0,,0,0,0,0
P0001100,variant,1,0,0.0,,1,5,0,270
P0001101,control,0,0,0.0,,0,2,0,1
P0001102,control,0,0,0.0,,0,2,0,0
P0001103,control,1,0,0.0,,1,7,0,267
P0001104,variant,0,0,0.0,,0,0,0,1
P0001105,control,0,0,0.0,,0,1,0,0
