player_id,true_segment
P0001328,Casual
P0001329,Casual
P0001330,Casual
P0001331,Churned-early
P0001332,Casual
P0001333,Churned-early
P0001334,Churned-early
P0001335,Casual
P0001336,Casual
P0001337,Casual
P0001338,Casual
P0001339,Casual
P0001340,Churned-early
P0001341,Grinder-F2W
P0001342,Churned-early
P0001343,Casual
P0001344,Churned-early
P0001345,Casual
P0001346,Casual
P0001347,Churned-early
P0001348,Grinder-F2W
P0001349,Casual
P0001350,Churned-early
P0001351,Churned-early
P0001352,Churned-early
P0001353,Grinder-F2W
P0001354,Casual
P0001355,Grinder-F2W
P0001356,Casual
P0001357,Casual
P0001358,Casual
P0001359,Churned-early
P0001360,Churned-early
P0001361,Casual
P0001362,Grinder-F2W
P0001363,Casual
P0001364,Casual
P0001365,Casual
P0001366,Churned-early
P0001367,Spender
P0001368,Casual
P0001369,Casual
P0001370,Churned-early
P0001371,Churned-early
P0001372,Churned-early
P0001373,Casual
P0001374,Casual
P0001375,Grinder-F2W
P0001376,Grinder-F2W
P0001377,Casual
P0001378,Casual
P0001379,Churned-early
P0001380,Churned-early
P0001381,Casual
P0001382,Casual
P0001383,Casual
P0001384,Casual
P0001385,Casual
P0001386,Grinder-F2W
P0001387,Spender
P0001388,Churned-early
P0001389,Casual
P0001390,Churned-early
P0001391,Grinder-F2W
P0001392,Casual
P0001393,Grinder-F2W
P0001394,Casual
P0001395,Casual
P0001396,Casual
P0001397,Churned-early
P0001398,Casual
P0001399,Casual
P0001400,Churned-early
P0001401,Churned-early
P0001402,Casual
P0001403,Grinder-F2W
P0001404,Casual
P0001405,Casual
P0001406,Grinder-F2W
P0001407,Casual
P0001408,Casual
P0001409,Churned-early
P0001410,Grinder-F2W
P0001411,Churned-early
P0001412,Casual
P0001413,Churned-early
P0001414,Churned-early
P0001415,Casual
P0001416,Casual
P0001417,Churned-early
P0001418,Casual
P0001419,Churned-early
P0001420,Churned-early
P0001421,Churned-early
P0001422,Churned-early
P0001423,Churned-early
P0001424,Casual
P0001425,Casual
P0001426,Churned-early
P0001427,Casual
P0001428,Casual
P0001429,Grinder-F2W
P0001430,Grinder-F2W
P0001431,Casual
P0001432,Casual
P0001433,Churned-early
P0001434,Casual
P0001435,Churned-early
P0001436,Churned-early
P0001437,Grinder-F2W
P0001438,Casual
P0001439,Churned-early
P0001440,Casual
P0001441,Casual
P0001442,Churned-early
P0001443,Churned-early
P0001444,Churned-early
P0001445,Casual
P0001446,Churned-early
P0001447,Casual
P0001448,Churned-early
P0001449,Grinder-F2W
P0001450,Casual
P0001451,Casual
P0001452,Casual
P0001453,Casual
P0001454,Casual
P0001455,Churned-early
P0001456,Churned-early
P0001457,Casual
P0001458,Churned-early
P0001459,Casual
P0001460,Churned-early
P0001461,Churned-early
P0001462,Churned-early
P0001463,Casual
P0001464,Casual
P0001465,Grinder-F2W
P0001466,Churned-early
P0001467,Churned-early
P0001468,Churned-early
P0001469,Churned-early
P0001470,Spender
P0001471,Casual
P0001472,Churned-early
P0001473,Casual
P0001474,Churned-early
P0001475,Casual
P0001476,Casual
P0001477,Casual
P0001478,Casual
P0001479,Casual
P0001480,Churned-early
P0001481,Casual
P0001482,Churned-early
P0001483,Casual
P0001484,Casual
P0001485,Churned-early
P0001486,Churned-early
P0001487,Casual
P0001488,Casual
P0001489,Casual
P0001490,Churned-early
P0001491,Grinder-F2W
P0001492,Grinder-F2W
P0001493,Casual
P0001494,Casual
P0001495,Churned-early
P0001496,Casual
P0001497,Grinder-F2W
P0001498,Casual
P0001499,Churned-early
P0001500,Grinder-F2W
P0001501,Casual
P0001502,Casual
P0001503,Casual
P0001504,Grinder-F2W
P0001505,Casual
P0001506,Churned-early
P0001507,Casual
P0001508,Casual
P0001509,Grinder-F2W
P0001510,Casual
P0001511,Casual
P0001512,Grinder-F2W
P0001513,Casual
P0001514,Casual
P0001515,Casual
P0001516,Casual
P0001517,Churned-early
P0001518,Casual
P0001519,Churned-early
P0001520,Grinder-F2W
P0001521,Churned-early
P0001522,Churned-early
P0001523,Churned-early
P0001524,Casual
P0001525,Churned-early
P0001526,Churned-early
P0001527,Casual
P0001528,Casual
P0001529,Casual
P0001530,Casual
P0001531,Casual
P0001532,Churned-early
P0001533,Churned-early
P0001534,Grinder-F2W
P0001535,Casual
P0001536,Churned-early
P0001537,Casual
P0001538,Spender
P0001539,Churned-early
P0001540,Casual
P0001541,Casual
P0001542,Churned-early
P0001543,Grinder-F2W
P0001544,Grinder-F2W
P0001545,Grinder-F2W
P0001546,Casual
P0001547,Churned-early
P0001548,Spender
P0001549,Casual
P0001550,Churned-early
P0001551,Casual
P0001552,Churned-early
P0001553,Casual
P0001554,Grinder-F2W
P0001555,Casual
P0001556,Grinder-F2W
P0001557,Casual
P0001558,Casual
P0001559,Churned-early
P0001560,Churned-early
P0001561,Churned-early
P0001562,Casual
P0001563,Churned-early
P0001564,Churned-early
P0001565,Grinder-F2W
P0001566,Casual
P0001567,Churned-early
P0001568,Casual
P0001569,Grinder-F2W
P0001570,Churned-early
P0001571,Churned-early
P0001572,Grinder-F2W
P0001573,Casual
P0001574,Churned-early
P0001575,Casual
P0001576,Churned-early
P0001577,Grinder-F2W
P0001578,Casual
P0001579,Casual
P0001580,Casual
P0001581,Grinder-F2W
P0001582,Casual
P0001583,Grinder-F2W
P0001584,Churned-early
P0001585,Casual
P0001586,Grinder-F2W
P0001587,Casual
P0001588,Churned-early
P0001589,Casual
P0001590,Casual
P0001591,Churned-early
P0001592,Churned-early
P0001593,Casual
P0001594,Casual
P0001595,Churned-early
P0001596,Casual
P0001597,Churned-early
P0001598,Grinder-F2W
P0001599,Grinder-F2W
P0001600,Churned-early
P0001601,Casual
P0001602,Casual
P0001603,Churned-early
P0001604,Churned-early
P0001605,Casual
P0001606,Casual
P0001607,Casual
P0001608,Grinder-F2W
P0001609,Grinder-F2W
P0001610,Casual
P0001611,Casual
P0001612,Casual
P0001613,Churned-early
P0001614,Casual
P0001615,Grinder-F2W
P0001616,Casual
P0001617,Churned-early
P0001618,Churned-early
P0001619,Casual
P0001620,Casual
P0001621,Casual
P0001622,Churned-early
P0001623,Spender
P0001624,Casual
P0001625,Grinder-F2W
P0001626,Casual
P0001627,Casual
P0001628,Grinder-F2W
P0001629,Casual
P0001630,Casual
P0001631,Casual
P0001632,Grinder-F2W
P0001633,Whale
P0001634,Churned-early
P0001635,Churned-early
P0001636,Churned-early
P0001637,Churned-early
P0001638,Casual
P0001639,Casual
P0001640,Casual
P0001641,Churned-early
P0001642,Grinder-F2W
P0001643,Churned-early
P0001644,Churned-early
P0001645,Casual
P0001646,Grinder-F2W
P0001647,Churned-early
P0001648,Casual
P0001649,Churned-early
P0001650,Casual
P0001651,Grinder-F2W
P0001652,Casual
P0001653,Grinder-F2W
P0001654,Casual
P0001655,Casual
P0001656,Casual
P0001657,Casual
P0001658,Spender
P0001659,Casual
P0001660,Churned-early
P0001661,Casual
P0001662,Churned-early
P0001663,Casual
P0001664,Churned-early
P0001665,Grinder-F2W
P0001666,Casual
P0001667,Grinder-F2W
P0001668,Casual
P0001669,Churned-early
P0001670,Casual
P0001671,Churned-early
P0001672,Casual
P0001673,Churned-early
P0001674,Casual
P0001675,Casual
P0001676,Grinder-F2W
P0001677,Grinder-F2W
P0001678,Churned-early
P0001679,Grinder-F2W
P0001680,Churned-early
P0001681,Churned-early
P0001682,Churned-early
P0001683,Churned-early
P0001684,Grinder-F2W
P0001685,Churned-early
P0001686,Churned-early
P0001687,Grinder-F2W
P0001688,Casual
P0001689,Spender
P0001690,Churned-early
P0001691,Grinder-F2W
P0001692,Churned-early
P0001693,Grinder-F2W
P0001694,Casual
P0001695,Casual
P0001696,Churned-early
P0001697,Grinder-F2W
P0001698,Casual
P0001699,Casual
P0001700,Casual
P0001701,Grinder-F2W
P0001702,Casual
P0001703,Churned-early
P0001704,Churned-early
P0001705,Churned-early
P0001706,Casual
P0001707,Churned-early
P0001708,Grinder-F2W
P0001709,Churned-early
P0001710,Casual
P0001711,Casual
P0001712,Grinder-F2W
P0001713,Churned-early
P0001714,Churned-early
P0001715,Casual
P0001716,Grinder-F2W
P0001717,Casual
P0001718,Casual
P0001719,Casual
P0001720,Casual
P0001721,Churned-early
P0001722,Churned-early
P0001723,Churned-early
P0001724,Casual
P0001725,Churned-early
P0001726,Grinder-F2W
P0001727,Casual
P0001728,Churned-early
P0001729,Casual
P0001730,Churned-early
P0001731,Casual
P0001732,Casual
P0001733,Casual
P0001734,Grinder-F2W
P0001735,Churned-early
P0001736,Casual
P0001737,Grinder-F2W
P0001738,Churned-early
P0001739,Grinder-F2W
P0001740,Casual
P0001741,Churned-early
P0001742,Grinder-F2W
P0001743,Casual
P0001744,Churned-early
P0001745,Churned-early
P0001746,Casual
P0001747,Casual
P0001748,Churned-early
P0001749,Casual
P0001750,Casual
P0001751,Churned-early
P0001752,Churned-early
P0001753,Casual
P0001754,Casual
P0001755,Casual
P0001756,Casual
P0001757,Churned-early
P0001758,Churned-early
P0001759,Churned-early
P0001760,Casual
P0001761,Casual
P0001762,Casual
P0001763,Churned-early
P0001764,Churned-early
P0001765,Grinder-F2W
P0001766,Casual
P0001767,Grinder-F2W
P0001768,Casual
P0001769,Grinder-F2W
P0001770,Casual
P0001771,Casual
P0001772,Casual
P0001773,Churned-early
P0001774,Grinder-F2W
P0001775,Churned-early
P0001776,Churned-early
P0001777,Casual
P0001778,Casual
P0001779,Churned-early
P0001780,Churned-early
P0001781,Churned-early
P0001782,Churned-early
P0001783,Casual
P0001784,Casual
P0001785,Churned-early
P0001786,Churned-early
P0001787,Casual
P0001788,Casual
P0001789,Grinder-F2W
P0001790,Churned-early
P0001791,Grinder-F2W
P0001792,Grinder-F2W
P0001793,Casual
P0001794,Casual
P0001795,Churned-early
P0001796,Casual
P0001797,Casual
P0001798,Churned-early
P0001799,Casual
P0001800,Casual
P0001801,Churned-early
P0001802,Casual
P0001803,Casual
P0001804,Casual
P0001805,Churned-early
P0001806,Casual
P0001807,Casual
P0001808,Grinder-F2W
P0001809,Casual
P0001810,Grinder-F2W
P0001811,Casual
P0001812,Casual
P0001813,Casual
P0001814,Grinder-F2W
P0001815,Churned-early
P0001816,Churned-early
P0001817,Churned-early
P0001818,Casual
P0001819,Casual
P0001820,Casual
P0001821,Churned-early
P0001822,Churned-early
P0001823,Churned-early
P0001824,Casual
P0001825,Casual
P0001826,Casual
P0001827,Churned-early
P0001828,Casual
P0001829,Churned-early
P0001830,Casual
P0001831,Churned-early
P0001832,Churned-early
P0001833,Casual
P0001834,Casual
P0001835,Casual
P0001836,Casual
P0001837,Churned-early
P0001838,Spender
P0001839,Churned-early
P0001840,Casual
P0001841,Churned-early
P0001842,Spender
P0001843,Churned-early
P0001844,Grinder-F2W
P0001845,Casual
P0001846,Churned-early
P0001847,Churned-early
P0001848,Casual
P0001849,Grinder-F2W
P0001850,Casual
P0001851,Churned-early
P0001852,Casual
P0001853,Grinder-F2W
P0001854,Casual
P0001855,Casual
P0001856,Churned-early
P0001857,Casual
P0001858,Casual
P0001859,Casual
P0001860,Casual
P0001861,Churned-early
P0001862,Spender
P0001863,Churned-early
P0001864,Casual
P0001865,Churned-early
P0001866,Casual
P0001867,Casual
P0001868,Grinder-F2W
P0001869,Grinder-F2W
P0001870,Grinder-F2W
P0001871,Grinder-F2W
P0001872,Casual
P0001873,Grinder-F2W
P0001874,Churned-early
P0001875,Grinder-F2W
P0001876,Casual
P0001877,Casual
P0001878,Churned-early
P0001879,Grinder-F2W
P0001880,Casual
P0001881,Grinder-F2W
P0001882,Churned-early
P0001883,Churned-early
P0001884,Casual
P0001885,Churned-early
P0001886,Churned-early
P0001887,Churned-early
P0001888,Grinder-F2W
P0001889,Churned-early
P0001890,Casual
P0001891,Churned-early
P0001892,Spender
P0001893,Churned-early
P0001894,Casual
P0001895,Casual
P0001896,Casual
P0001897,Casual
P0001898,Grinder-F2W
P0001899,Casual
P0001900,Grinder-F2W
P0001901,Casual
P0001902,Churned-early
P0001903,Spender
P0001904,Casual
P0001905,Casual
P0001906,Casual
P0001907,Casual
P0001908,Casual
P0001909,Churned-early
P0001910,Casual
P0001911,Churned-early
P0001912,Casual
P0001913,Casual
P0001914,Casual
P0001915,Churned-early
P0001916,Churned-early
P0001917,Grinder-F2W
P0001918,Casual
P0001919,Casual
P0001920,Churned-early
P0001921,Grinder-F2W
P0001922,Churned-early
P0001923,Casual
P0001924,Casual
P0001925,Casual
P0001926,Casual
P0001927,Casual
P0001928,Casual
P0001929,Casual
P0001930,Casual
P0001931,Casual
P0001932,Casual
P0001933,Churned-early
P0001934,Casual
P0001935,Casual
P0001936,Churned-early
P0001937,Churned-early
P0001938,Churned-early
P0001939,Churned-early
P0001940,Casual
P0001941,Churned-early
P0001942,Churned-early
P0001943,Casual
P0001944,Casual
P0001945,Churned-early
P0001946,Casual
P0001947,Casual
P0001948,Casual
P0001949,Casual
P0001950,Spender
P0001951,Casual
P0001952,Casual
P0001953,Casual
P0001954,Churned-early
P0001955,Casual
P0001956,Churned-early
P0001957,Casual
P0001958,Casual
P0001959,Churned-early
P0001960,Churned-early
P0001961,Churned-early
P0001962,Grinder-F2W
P0001963,Grinder-F2W
P0001964,Casual
P0001965,Churned-early
P0001966,Churned-early
P0001967,Casual
P0001968,Churned-early
P0001969,Grinder-F2W
P0001970,Churned-early
P0001971,Churned-early
P0001972,Churned-early
P0001973,Casual
P0001974,Casual
P0001975,Churned-early
P0001976,Grinder-F2W
P0001977,Casual
P0001978,Casual
P0001979,Grinder-F2W
P0001980,Churned-early
P0001981,Casual
P0001982,Casual
P0001983,Spender
P0001984,Casual
P0001985,Casual
P0001986,Casual
P0001987,Churned-early
P0001988,Casual
P0001989,Churned-early
P0001990,Casual
P0001991,Casual
P0001992,Churned-early
P0001993,Churned-early
P0001994,Churned-early
P0001995,Casual
P0001996,Churned-early
P0001997,Casual
P0001998,Churned-early
P0001999,Grinder-F2W
P0002000,Churned-early
P0002001,Casual
P0002002,Casual
P0002003,Casual
P0002004,Churned-early
P0002005,Casual
P0002006,Casual
P0002007,Casual
P0002008,Churned-early
P0002009,Churned-early
P0002010,Churned-early
P0002011,Casual
P0002012,Churned-early
P0002013,Casual
P0002014,Churned-early
P0002015,Grinder-F2W
P0002016,Casual
P0002017,Churned-early
P0002018,Churned-early
P0002019,Casual
P0002020,Casual
P0002021,Casual
P0002022,Grinder-F2W
P0002023,Casual
P0002024,Churned-early
P0002025,Grinder-F2W
P0002026,Grinder-F2W
P0002027,Casual
P0002028,Grinder-F2W
P0002029,Churned-early
P0002030,Grinder-F2W
P0002031,Churned-early
P0002032,Grinder-F2W
P0002033,Casual
P0002034,Spender
P0002035,Casual
P0002036,Churned-early
P0002037,Churned-early
P0002038,Grinder-F2W
P0002039,Spender
P0002040,Casual
P0002041,Casual
P0002042,Churned-early
P0002043,Churned-early
P0002044,Casual
P0002045,Grinder-F2W
P0002046,Spender
P0002047,Casual
P0002048,Casual
P0002049,Spender
P0002050,Churned-early
P0002051,Churned-early
P0002052,Casual
P0002053,Casual
P0002054,Churned-early
P0002055,Grinder-F2W
P0002056,Churned-early
P0002057,Grinder-F2W
P0002058,Casual
P0002059,Grinder-F2W
P0002060,Casual
P0002061,Casual
P0002062,Churned-early
P0002063,Casual
P0002064,Casual
P0002065,Grinder-F2W
P0002066,Grinder-F2W
P0002067,Casual
P0002068,Churned-early
P0002069,Churned-early
P0002070,Casual
P0002071,Casual
P0002072,Grinder-F2W
P0002073,Churned-early
P0002074,Casual
P0002075,Casual
P0002076,Casual
P0002077,Spender
P0002078,Grinder-F2W
P0002079,Grinder-F2W
P0002080,Casual
P0002081,Churned-early
P0002082,Casual
P0002083,Churned-early
P0002084,Casual
P0002085,Casual
P0002086,Churned-early
P0002087,Grinder-F2W
P0002088,Churned-early
P0002089,Casual
P0002090,Churned-early
P0002091,Churned-early
P0002092,Casual
P0002093,Casual
P0002094,Grinder-F2W
P0002095,Grinder-F2W
P0002096,Churned-early
P0002097,Churned-early
P0002098,Grinder-F2W
P0002099,Casual
P0002100,Churned-early
P0002101,Churned-early
P0002102,Churned-early
P0002103,Churned-early
P0002104,Churned-early
P0002105,Churned-early
P0002106,Casual
P0002107,Casual
P0002108,Casual
P0002109,Grinder-F2W
P0002110,Churned-early
P0002111,Churned-early
P0002112,Churned-early
P0002113,Casual
P0002114,Churned-early
P0002115,Grinder-F2W
P0002116,Churned-early
P0002117,Churned-early
P0002118,Churned-early
P0002119,Churned-early
P0002120,Churned-early
P0002121,Churned-early
P0002122,Grinder-F2W
P0002123,Casual
P0002124,Churned-early
P0002125,Casual
P0002126,Casual
P0002127,Grinder-F2W
P0002128,Casual
P0002129,Churned-early
P0002130,Casual
P0002131,Casual
P0002132,Casual
P0002133,Casual
P0002134,Churned-early
P0002135,Grinder-F2W
P0002136,Casual
P0002137,Spender
P0002138,Churned-early
P0002139,Casual
P0002140,Churned-early
P0002141,Churned-early
P0002142,Churned-early
P0002143,Casual
P0002144,Grinder-F2W
P0002145,Casual
P0002146,Churned-early
P0002147,Casual
P0002148,Casual
P0002149,Grinder-F2W
P0002150,Grinder-F2W
P0002151,Grinder-F2W
P0002152,Casual
P0002153,Churned-early
P0002154,Churned-early
P0002155,Grinder-F2W
P0002156,Casual
P0002157,Churned-early
P0002158,Casual
P0002159,Whale
P0002160,Churned-early
P0002161,Churned-early
P0002162,Casual
P0002163,Casual
P0002164,Churned-early
P0002165,Churned-early
P0002166,Churned-early
P0002167,Churned-early
P0002168,Casual
P0002169,Grinder-F2W
P0002170,Casual
P0002171,Churned-early
P0002172,Churned-early
P0002173,Casual
P0002174,Casual
P0002175,Churned-early
P0002176,Casual
P0002177,Casual
P0002178,Casual
P0002179,Casual
P0002180,Casual
P0002181,Casual
P0002182,Grinder-F2W
P0002183,Casual
P0002184,Churned-early
P0002185,Grinder-F2W
P0002186,Casual
P0002187,Grinder-F2W
P0002188,Churned-early
P0002189,Casual
P0002190,Spender
P0002191,Churned-early
P0002192,Casual
P0002193,Grinder-F2W
P0002194,Grinder-F2W
P0002195,Grinder-F2W
P0002196,Casual
P0002197,Grinder-F2W
P0002198,Grinder-F2W
P0002199,Casual
P0002200,Casual
P0002201,Casual
P0002202,Churned-early
P0002203,Casual
P0002204,Churned-early
P0002205,Churned-early
P0002206,Casual
P0002207,Casual
P0002208,Casual
P0002209,Grinder-F2W
P0002210,Casual
P0002211,Casual
P0002212,Churned-early
P0002213,Churned-early
P0002214,Casual
P0002215,Casual
P0002216,Churned-early
P0002217,Churned-early
P0002218,Casual
P0002219,Churned-early
P0002220,Churned-early
P0002221,Churned-early
P0002222,Spender
P0002223,Churned-early
P0002224,Churned-early
P0002225,Churned-early
P0002226,Grinder-F2W
P0002227,Churned-early
P0002228,Casual
P0002229,Grinder-F2W
P0002230,Churned-early
P0002231,Churned-early
P0002232,Churned-early
P0002233,Casual
P0002234,Casual
P0002235,Grinder-F2W
P0002236,Casual
P0002237,Churned-early
P0002238,Grinder-F2W
P0002239,Grinder-F2W
P0002240,Casual
P0002241,Churned-early
P0002242,Grinder-F2W
P0002243,Casual
P0002244,Churned-early
P0002245,Casual
P0002246,Churned-early
P0002247,Casual
P0002248,Churned-early
P0002249,Churned-early
P0002250,Grinder-F2W
P0002251,Casual
P0002252,Casual
P0002253,Churned-early
P0002254,Grinder-F2W
P0002255,Grinder-F2W
P0002256,Casual
P0002257,Casual
P0002258,Churned-early
P0002259,Grinder-F2W
P0002260,Churned-early
P0002261,Churned-early
P0002262,Grinder-F2W
P0002263,Casual
P0002264,Casual
P0002265,Casual
P0002266,Casual
P0002267,Churned-early
P0002268,Casual
P0002269,Churned-early
P0002270,Casual
P0002271,Grinder-F2W
P0002272,Casual
P0002273,Churned-early
P0002274,Casual
P0002275,Casual
P0002276,Casual
P0002277,Casual
P0002278,Casual
P0002279,Grinder-F2W
P0002280,Casual
P0002281,Churned-early
P0002282,Churned-early
P0002283,Casual
P0002284,Casual
P0002285,Churned-early
P0002286,Casual
P0002287,Casual
P0002288,Grinder-F2W
P0002289,Casual
P0002290,Casual
P0002291,Casual
P0002292,Churned-early
P0002293,Grinder-F2W
P0002294,Casual
P0002295,Casual
P0002296,Casual
P0002297,Casual
P0002298,Casual
P0002299,Casual
P0002300,Casual
P0002301,Casual
P0002302,Casual
P0002303,Casual
P0002304,Spender
P0002305,Spender
P0002306,Grinder-F2W
P0002307,Grinder-F2W
P0002308,Casual
P0002309,Casual
P0002310,Churned-early
P0002311,Casual
P0002312,Churned-early
P0002313,Churned-early
P0002314,Churned-early
P0002315,Casual
P0002316,Casual
P0002317,Casual
P0002318,Casual
P0002319,Grinder-F2W
P0002320,Grinder-F2W
P0002321,Churned-early
P0002322,Grinder-F2W
P0002323,Grinder-F2W
P0002324,Churned-early
P0002325,Churned-early
P0002326,Churned-early
P0002327,Churned-early
P0002328,Casual
