player_id,install_date,platform,country,acquisition_channel,is_payer,total_iap_usd,last_active_date,days_active,total_sessions,total_playtime_min,ab_group,total_matches_played,total_wins,win_rate,currency_earned_total,currency_spent_total,gems_earned_total,gems_spent_total,characters_owned,promoted_characters,legendary_count
P0000193,2026-03-19,iOS,GB,Meta Ads,False,0.0,2026-03-23,2,3,17.76,control,7,1,0.1429,271,178,9,2,3,0,0
P0000194,2026-06-03,iOS,MX,Organic,False,0.0,2026-07-03,11,47,384.7,control,131,90,0.687,5347,3122,28,187,5,0,0
P0000195,2026-07-03,Android,PH,Organic,False,0.0,2026-07-07,5,17,84.62,variant,29,6,0.2069,1078,593,10,3,3,0,0
P0000196,2026-06-04,Android,NG,Organic,False,0.0,2026-06-05,2,6,25.26,control,11,2,0.1818,354,211,2,0,3,0,0
P0000197,2026-06-01,iOS,DE,TikTok Ads,False,0.0,2026-06-01,1,2,12.17,variant,3,1,0.3333,107,31,3,0,3,0,0
P0000198,2026-05-15,iOS,IN,Meta Ads,False,0.0,2026-05-18,2,7,55.43,variant,16,8,0.5,685,477,3,1,3,0,0
P0000199,2026-06-13,iOS,US,Organic,False,0.0,2026-07-07,7,15,114.98,variant,30,11,0.3667,1187,498,8,1,3,0,0
P0000200,2026-04-04,iOS,US,Meta Ads,False,0.0,2026-04-04,1,1,4.91,control,4,3,0.75,146,75,1,0,3,0,0
P0000201,2026-03-16,Android,GB,Apple Search Ads,False,0.0,2026-03-16,1,4,21.9,variant,3,1,0.3333,191,129,0,0,3,0,0
P0000202,2026-06-09,iOS,US,Organic,False,0.0,2026-07-08,6,17,71.07,control,25,10,0.4,1241,640,13,241,3,0,0
P0000203,2026-05-08,Android,IN,Google UAC,False,0.0,2026-05-09,2,3,12.32,variant,2,1,0.5,174,89,5,1,3,0,0
P0000204,2026-05-02,iOS,US,Meta Ads,False,0.0,2026-06-12,5,10,81.25,variant,25,7,0.28,916,560,10,261,3,0,0
P0000205,2026-03-19,iOS,US,TikTok Ads,False,0.0,2026-05-24,5,12,69.8,control,11,5,0.4545,822,294,7,0,3,0,0
P0000206,2026-03-28,Android,US,Organic,False,0.0,2026-06-01,5,13,58.78,variant,33,13,0.3939,1105,473,10,280,3,0,0
P0000207,2026-03-31,Android,Other,TikTok Ads,False,0.0,2026-03-31,1,1,3.95,variant,4,1,0.25,106,89,1,0,3,0,0
P0000208,2026-04-22,Android,US,Apple Search Ads,False,0.0,2026-05-04,6,15,67.39,variant,27,14,0.5185,1232,351,8,3,3,0,0
P0000209,2026-04-20,iOS,IN,Apple Search Ads,False,0.0,2026-07-04,23,122,1161.54,control,299,161,0.5385,12250,6369,58,1042,7,0,0
P0000210,2026-07-05,iOS,BR,Organic,False,0.0,2026-07-06,2,5,31.7,variant,12,5,0.4167,431,287,4,0,3,0,0
P0000211,2026-07-01,iOS,FR,Organic,False,0.0,2026-07-02,2,7,32.27,control,10,3,0.3,514,321,1,0,3,0,0
P0000212,2026-03-24,Android,DE,Organic,False,0.0,2026-06-22,9,23,150.79,variant,36,9,0.25,1522,991,23,268,3,0,0
P0000213,2026-05-04,iOS,US,Google UAC,False,0.0,2026-06-19,5,10,64.67,variant,21,15,0.7143,894,410,13,0,3,0,0
P0000214,2026-03-27,Android,US,Organic,False,0.0,2026-03-27,1,2,5.99,control,3,3,1.0,116,49,2,0,3,0,0
P0000215,2026-04-26,iOS,US,Organic,False,0.0,2026-05-31,9,24,158.94,control,38,15,0.3947,1844,1273,12,565,3,0,0
P0000216,2026-04-27,Android,GB,Google UAC,False,0.0,2026-05-06,2,5,18.36,control,7,2,0.2857,253,99,10,2,3,0,0
P0000217,2026-06-06,Android,US,Meta Ads,False,0.0,2026-06-30,4,11,63.83,variant,28,10,0.3571,1059,371,7,1,3,0,0
P0000218,2026-03-15,Android,Other,Meta Ads,False,0.0,2026-07-04,23,128,1055.63,variant,358,157,0.4385,12467,7029,64,1388,9,0,0
P0000219,2026-04-22,iOS,GB,Organic,False,0.0,2026-04-22,1,2,5.69,control,4,2,0.5,181,66,0,0,3,0,0
P0000220,2026-04-21,Android,US,Organic,False,0.0,2026-06-29,10,23,152.77,control,47,22,0.4681,2067,992,11,3,3,0,0
P0000221,2026-06-10,Android,US,Apple Search Ads,False,0.0,2026-06-20,7,21,144.35,variant,33,12,0.3636,1375,1047,14,627,4,0,1
P0000222,2026-05-15,Android,CA,Meta Ads,False,0.0,2026-05-16,2,8,56.36,variant,23,5,0.2174,665,132,4,1,3,0,0
P0000223,2026-05-07,Android,US,Meta Ads,False,0.0,2026-06-23,8,20,111.93,control,43,10,0.2326,1446,786,10,282,3,0,0
P0000224,2026-04-20,iOS,US,Meta Ads,False,0.0,2026-04-20,1,1,2.0,variant,4,0,0.0,68,32,1,0,3,0,0
P0000225,2026-06-24,iOS,GB,Influencer,False,0.0,2026-07-07,4,6,46.27,variant,7,6,0.8571,512,605,3,495,4,0,1
P0000226,2026-04-08,iOS,IN,Meta Ads,False,0.0,2026-04-08,1,2,11.24,control,3,1,0.3333,120,62,0,0,3,0,0
P0000227,2026-04-30,Android,AU,Meta Ads,False,0.0,2026-04-30,1,1,4.69,control,4,3,0.75,164,98,0,0,3,0,0
P0000228,2026-07-02,iOS,AU,Apple Search Ads,False,0.0,2026-07-02,1,3,7.08,variant,3,0,0.0,143,53,1,0,3,0,0
P0000229,2026-04-22,iOS,NG,Organic,False,0.0,2026-06-27,23,120,1023.39,variant,346,243,0.7023,14630,6835,79,923,8,0,0
P0000230,2026-03-18,Android,MX,Apple Search Ads,False,0.0,2026-05-09,5,13,88.53,variant,32,11,0.3438,1384,906,11,2,3,0,0
P0000231,2026-05-01,Android,GB,Organic,False,0.0,2026-05-01,1,4,26.33,variant,6,5,0.8333,337,103,1,0,3,0,0
P0000232,2026-05-12,Android,CA,Organic,False,0.0,2026-07-04,7,18,102.33,variant,36,16,0.4444,1419,1019,18,243,3,0,0
P0000233,2026-05-16,Android,AU,Apple Search Ads,False,0.0,2026-06-08,8,16,126.36,control,23,4,0.1739,1040,669,13,1,3,0,0
P0000234,2026-04-10,iOS,DE,Google UAC,False,0.0,2026-06-22,5,10,53.37,variant,17,8,0.4706,759,355,9,2,3,0,0
P0000235,2026-04-28,Android,BR,TikTok Ads,False,0.0,2026-07-06,8,20,145.83,control,33,14,0.4242,1448,728,8,2,3,0,0
P0000236,2026-05-21,iOS,NG,Meta Ads,False,0.0,2026-05-22,2,3,11.96,control,10,4,0.4,317,24,5,0,3,0,0
P0000237,2026-06-02,Android,BR,Google UAC,False,0.0,2026-07-08,13,69,622.06,variant,195,104,0.5333,7134,4359,36,1207,6,0,0
P0000238,2026-06-08,Android,Other,Organic,False,0.0,2026-07-07,14,58,477.4,variant,163,70,0.4294,5585,4163,37,1465,6,0,0
P0000239,2026-06-09,Android,US,Meta Ads,False,0.0,2026-07-06,14,97,760.39,variant,266,165,0.6203,10487,6582,35,1807,7,0,0
P0000240,2026-06-21,iOS,NG,Meta Ads,False,0.0,2026-07-08,13,99,851.93,variant,249,106,0.4257,9794,6136,39,1156,7,0,0
P0000241,2026-05-24,iOS,NG,Meta Ads,False,0.0,2026-05-24,1,1,2.99,control,2,1,0.5,93,75,2,0,3,0,0
P0000242,2026-07-01,Android,BR,Organic,False,0.0,2026-07-01,1,3,9.57,variant,4,1,0.25,168,77,0,0,3,0,0
P0000243,2026-03-29,iOS,BR,Organic,False,0.0,2026-04-24,3,4,17.4,variant,6,2,0.3333,311,130,4,2,3,0,0
P0000244,2026-05-14,iOS,US,Organic,False,0.0,2026-07-07,21,98,835.51,control,250,125,0.5,9805,5710,60,834,7,0,0
P0000245,2026-04-27,Android,PH,Google UAC,False,0.0,2026-05-01,2,7,15.96,control,10,8,0.8,660,252,4,1,3,0,0
P0000246,2026-05-24,iOS,MX,Apple Search Ads,False,0.0,2026-05-24,1,1,3.74,control,5,0,0.0,64,65,3,0,3,0,0
P0000247,2026-04-02,Android,US,Apple Search Ads,False,0.0,2026-04-02,1,2,7.88,variant,8,5,0.625,200,95,0,0,3,0,0
P0000248,2026-04-29,iOS,GB,Meta Ads,False,0.0,2026-05-29,7,23,176.61,control,46,28,0.6087,2093,888,17,4,3,0,0
P0000249,2026-07-06,Android,US,Organic,False,0.0,2026-07-06,1,2,8.73,variant,5,2,0.4,170,84,3,0,3,0,0
P0000250,2026-05-13,iOS,PH,Meta Ads,False,0.0,2026-06-28,10,25,135.16,variant,47,23,0.4894,2113,917,17,281,4,0,1
P0000251,2026-05-31,Android,GB,Cross-promo,False,0.0,2026-06-23,4,13,67.87,variant,17,9,0.5294,936,564,12,259,3,0,0
P0000252,2026-06-01,iOS,FR,Google UAC,False,0.0,2026-06-01,1,2,11.97,control,6,2,0.3333,260,129,0,0,3,0,0
P0000253,2026-05-12,Android,US,Meta Ads,False,0.0,2026-05-13,2,4,14.43,variant,6,4,0.6667,317,111,6,2,3,0,0
P0000254,2026-06-30,iOS,GB,Meta Ads,False,0.0,2026-07-05,5,17,104.93,control,38,14,0.3684,1454,1007,10,244,3,0,0
P0000255,2026-03-24,Android,IN,Organic,False,0.0,2026-03-27,2,3,15.88,variant,4,2,0.5,230,98,4,1,3,0,0
P0000256,2026-06-10,iOS,GB,Organic,False,0.0,2026-06-24,4,10,70.7,control,16,8,0.5,827,468,5,1,3,0,0
P0000257,2026-06-04,Android,GB,Google UAC,False,0.0,2026-06-28,9,18,122.83,variant,42,20,0.4762,1617,833,20,461,3,0,0
P0000258,2026-03-10,iOS,DE,Meta Ads,False,0.0,2026-05-05,8,22,127.07,control,38,32,0.8421,2002,1179,14,223,3,0,0
P0000259,2026-04-19,Android,US,Organic,False,0.0,2026-06-14,10,34,181.77,control,61,32,0.5246,3037,1418,17,239,4,0,0
P0000260,2026-07-06,Android,DE,Google UAC,False,0.0,2026-07-06,1,1,2.0,variant,3,1,0.3333,113,76,3,0,3,0,0
P0000261,2026-06-29,iOS,MX,TikTok Ads,False,0.0,2026-07-03,3,9,41.05,control,18,8,0.4444,688,423,7,0,3,0,0
P0000262,2026-03-14,iOS,IN,Google UAC,False,0.0,2026-06-14,19,75,651.9,control,203,106,0.5222,7586,4120,33,573,6,0,0
P0000263,2026-06-29,Android,FR,Organic,False,0.0,2026-06-30,2,4,13.12,control,10,5,0.5,398,253,7,2,3,0,0
P0000264,2026-05-11,Android,CA,Organic,False,0.0,2026-05-31,3,9,90.22,control,20,15,0.75,1117,495,3,1,3,0,0
P0000265,2026-05-02,Android,IN,TikTok Ads,False,0.0,2026-06-29,11,40,229.11,variant,69,23,0.3333,3112,1706,21,225,4,0,0
P0000266,2026-05-16,Android,US,Apple Search Ads,False,0.0,2026-06-22,4,13,100.21,control,19,7,0.3684,808,529,11,2,3,0,0
P0000267,2026-03-22,Android,MX,TikTok Ads,False,0.0,2026-03-22,1,1,2.95,control,4,2,0.5,125,57,5,0,3,0,0
P0000268,2026-06-18,iOS,PH,Apple Search Ads,False,0.0,2026-07-04,2,3,14.74,variant,5,0,0.0,172,107,3,0,3,0,0
P0000269,2026-03-14,iOS,MX,TikTok Ads,False,0.0,2026-05-21,8,24,132.01,control,44,17,0.3864,1959,1209,19,322,3,0,0
P0000270,2026-04-22,iOS,FR,Meta Ads,False,0.0,2026-04-22,1,1,6.0,variant,2,0,0.0,69,32,1,1,3,0,0
P0000271,2026-03-29,iOS,US,Organic,False,0.0,2026-05-25,4,5,29.12,control,11,1,0.0909,384,226,6,2,3,0,0
P0000272,2026-04-10,iOS,GB,Organic,False,0.0,2026-05-23,10,32,182.11,control,60,47,0.7833,3086,2036,30,489,4,0,0
P0000273,2026-05-31,iOS,MX,Google UAC,False,0.0,2026-07-06,13,60,472.33,variant,174,126,0.7241,7271,4155,34,769,5,0,0
P0000274,2026-05-17,Android,IN,Apple Search Ads,False,0.0,2026-07-08,8,22,129.47,variant,36,22,0.6111,2112,1358,19,2,3,0,0
P0000275,2026-03-11,iOS,CA,Meta Ads,False,0.0,2026-07-06,11,43,372.54,control,89,30,0.3371,3599,2322,19,1037,4,0,0
P0000276,2026-03-27,Android,US,Google UAC,True,46.07,2026-07-05,23,133,1321.67,control,388,231,0.5954,15237,16747,3880,12161,18,1,0
P0000277,2026-05-13,iOS,BR,Google UAC,False,0.0,2026-05-13,1,3,6.0,control,4,3,0.75,261,105,1,0,3,0,0
P0000278,2026-06-07,iOS,DE,Apple Search Ads,False,0.0,2026-06-29,3,3,24.68,control,9,4,0.4444,316,145,6,1,3,0,0
P0000279,2026-04-21,iOS,US,Organic,False,0.0,2026-07-01,20,95,842.77,control,256,134,0.5234,10180,6589,49,1713,7,0,0
P0000280,2026-06-06,Android,GB,Meta Ads,False,0.0,2026-06-06,1,1,4.46,control,5,0,0.0,106,62,0,0,3,0,0
P0000281,2026-03-28,Android,US,Google UAC,False,0.0,2026-03-28,1,3,6.0,control,7,3,0.4286,278,139,2,0,3,0,0
P0000282,2026-05-08,iOS,GB,Organic,False,0.0,2026-07-02,15,67,641.04,control,187,100,0.5348,7112,4080,39,1339,6,0,0
P0000283,2026-05-12,iOS,BR,Meta Ads,False,0.0,2026-05-19,3,9,62.37,variant,22,8,0.3636,687,453,6,289,3,0,0
P0000284,2026-03-22,iOS,Other,TikTok Ads,False,0.0,2026-06-28,17,64,601.18,control,179,97,0.5419,6874,4601,43,1511,6,0,0
P0000285,2026-05-19,iOS,DE,Organic,False,0.0,2026-07-08,9,28,170.02,control,50,5,0.1,2015,1326,23,187,3,0,0
P0000286,2026-05-28,Android,FR,Apple Search Ads,False,0.0,2026-07-07,22,120,1046.24,control,289,157,0.5433,12436,8333,51,2426,9,0,0
P0000287,2026-05-18,Android,BR,Apple Search Ads,False,0.0,2026-07-04,6,11,84.77,control,21,4,0.1905,772,629,8,280,3,0,0
P0000288,2026-06-21,iOS,BR,Google UAC,False,0.0,2026-07-08,8,26,191.59,variant,40,22,0.55,1975,1033,21,264,3,0,0
P0000289,2026-04-28,Android,US,Google UAC,False,0.0,2026-06-13,10,21,145.02,control,33,15,0.4545,1507,952,17,237,3,0,0
P0000290,2026-05-17,iOS,BR,Meta Ads,False,0.0,2026-07-04,18,102,945.83,control,260,195,0.75,11443,6369,45,1567,7,0,0
P0000291,2026-06-10,Android,US,Organic,False,0.0,2026-07-03,5,13,75.64,control,27,24,0.8889,1302,791,12,245,3,0,0
P0000292,2026-04-11,iOS,US,TikTok Ads,False,0.0,2026-04-11,1,3,18.69,control,5,0,0.0,189,47,1,0,3,0,0
P0000293,2026-04-28,Android,GB,Google UAC,False,0.0,2026-07-02,16,63,527.4,variant,132,70,0.5303,5520,4176,44,1328,5,0,0
P0000294,2026-05-07,Android,US,Organic,False,0.0,2026-05-07,1,3,15.67,control,4,4,1.0,310,123,3,1,3,0,0
P0000295,2026-05-04,iOS,DE,Google UAC,False,0.0,2026-07-04,31,204,1925.8,variant,507,358,0.7061,22947,13274,104,2235,12,0,0
P0000296,2026-05-26,iOS,MX,Apple Search Ads,False,0.0,2026-05-26,1,1,5.31,control,2,1,0.5,80,54,1,0,3,0,0
P0000297,2026-05-30,iOS,US,TikTok Ads,False,0.0,2026-05-30,1,3,11.16,variant,10,4,0.4,292,144,2,1,3,0,0
P0000298,2026-03-30,Android,Other,Organic,False,0.0,2026-03-30,1,3,18.31,variant,3,1,0.3333,144,76,0,0,3,0,0
P0000299,2026-06-02,Android,US,Organic,False,0.0,2026-07-06,5,12,100.35,control,17,6,0.3529,938,476,12,4,3,0,0
P0000300,2026-03-27,Android,US,Organic,False,0.0,2026-03-27,1,4,16.65,variant,7,3,0.4286,269,134,1,0,3,0,0
P0000301,2026-04-11,iOS,Other,Meta Ads,False,0.0,2026-04-11,1,3,10.18,control,4,2,0.5,243,83,2,1,3,0,0
P0000302,2026-03-10,Android,US,Organic,True,743.78,2026-07-06,66,534,5381.27,control,1543,1206,0.7816,66368,89571,64205,77369,90,11,4
P0000303,2026-05-10,Android,FR,Google UAC,False,0.0,2026-05-28,6,19,114.76,control,34,18,0.5294,1522,764,14,238,3,0,0
P0000304,2026-04-08,Android,NG,TikTok Ads,False,0.0,2026-04-08,1,1,2.09,variant,3,2,0.6667,129,56,1,0,3,0,0
P0000305,2026-04-16,Android,DE,Google UAC,False,0.0,2026-06-05,5,15,52.78,variant,29,6,0.2069,1023,666,8,376,3,0,0
P0000306,2026-03-16,Android,FR,Apple Search Ads,True,9.72,2026-05-06,7,16,76.87,control,46,14,0.3043,1641,1369,813,686,3,0,0
P0000307,2026-06-07,iOS,IN,Google UAC,False,0.0,2026-06-07,1,3,8.56,variant,3,3,1.0,196,129,1,0,3,0,0
P0000308,2026-04-14,Android,US,Organic,False,0.0,2026-04-14,1,2,4.15,control,4,1,0.25,148,103,1,0,3,0,0
P0000309,2026-03-23,Android,US,Google UAC,False,0.0,2026-03-23,1,2,9.05,variant,5,4,0.8,261,115,3,0,3,0,0
P0000310,2026-04-13,iOS,US,TikTok Ads,False,0.0,2026-04-13,1,1,2.55,control,1,0,0.0,47,24,1,0,3,0,0
P0000311,2026-04-30,Android,US,Organic,True,16.98,2026-07-04,16,76,666.25,variant,210,95,0.4524,7061,4182,1536,1336,6,0,0
P0000312,2026-05-08,iOS,GB,Google UAC,False,0.0,2026-05-25,3,7,26.98,variant,17,15,0.8824,821,308,2,2,3,0,0
P0000313,2026-04-23,iOS,IN,Meta Ads,False,0.0,2026-07-08,27,177,1613.09,variant,472,214,0.4534,17187,8705,71,1718,11,0,0
P0000314,2026-07-01,Android,DE,TikTok Ads,False,0.0,2026-07-08,4,11,57.0,control,25,9,0.36,1003,680,4,254,3,0,0
P0000315,2026-05-13,iOS,US,Meta Ads,False,0.0,2026-05-13,1,5,19.98,variant,4,1,0.25,304,67,3,0,3,0,0
P0000316,2026-04-23,Android,PH,Organic,False,0.0,2026-06-02,5,16,111.54,variant,41,20,0.4878,1591,968,12,1,3,0,0
P0000317,2026-06-20,iOS,PH,Organic,False,0.0,2026-06-20,1,5,18.86,variant,7,2,0.2857,380,107,5,0,3,0,0
P0000318,2026-05-31,Android,PH,Organic,False,0.0,2026-07-03,4,8,57.74,control,19,6,0.3158,655,244,7,3,3,0,0
P0000319,2026-05-16,Android,BR,Organic,False,0.0,2026-06-05,2,6,27.74,variant,15,6,0.4,552,224,0,0,3,0,0
P0000320,2026-03-24,Android,Other,Apple Search Ads,False,0.0,2026-06-23,19,93,1019.27,variant,229,86,0.3755,8572,4333,51,472,6,0,0
P0000321,2026-06-24,iOS,BR,Organic,False,0.0,2026-06-27,3,14,76.14,control,26,13,0.5,1542,596,7,1,3,0,0
P0000322,2026-04-03,Android,IN,Meta Ads,False,0.0,2026-04-03,1,3,13.28,variant,3,1,0.3333,173,82,3,1,3,0,0
P0000323,2026-05-14,iOS,DE,Organic,False,0.0,2026-06-29,3,9,65.03,variant,17,9,0.5294,747,307,6,1,3,0,0
P0000324,2026-06-13,iOS,NG,Organic,False,0.0,2026-07-04,4,10,56.41,variant,25,11,0.44,1062,834,7,277,3,0,0
P0000325,2026-03-21,iOS,IN,Organic,False,0.0,2026-06-19,29,135,1280.76,control,322,141,0.4379,12603,7159,63,1962,9,0,0
P0000326,2026-04-14,iOS,GB,Organic,False,0.0,2026-06-26,7,22,132.95,variant,45,23,0.5111,2051,1276,15,2,3,0,0
P0000327,2026-04-13,Android,US,Organic,False,0.0,2026-04-14,2,4,12.68,control,13,4,0.3077,467,528,4,222,3,0,0
P0000328,2026-03-20,iOS,FR,Organic,False,0.0,2026-03-21,2,5,24.85,variant,8,4,0.5,398,264,4,1,3,0,0
P0000329,2026-04-25,iOS,IN,Apple Search Ads,False,0.0,2026-07-05,18,105,916.89,variant,291,172,0.5911,10283,5987,60,1287,7,0,0
P0000330,2026-03-20,Android,MX,Google UAC,False,0.0,2026-03-20,1,5,38.22,variant,6,2,0.3333,416,268,4,0,3,0,0
P0000331,2026-04-26,Android,IN,Organic,False,0.0,2026-07-03,5,14,65.25,variant,29,17,0.5862,1425,617,7,4,3,0,0
P0000332,2026-03-12,iOS,US,TikTok Ads,False,0.0,2026-06-26,8,20,130.93,control,43,5,0.1163,1642,865,10,0,3,0,0
P0000333,2026-06-15,Android,DE,Meta Ads,False,0.0,2026-07-07,15,101,901.64,variant,289,149,0.5156,10677,6663,46,457,7,0,0
P0000334,2026-05-13,iOS,BR,Organic,False,0.0,2026-06-17,4,14,99.35,control,22,11,0.5,1006,723,10,217,3,0,0
P0000335,2026-05-31,Android,CA,Meta Ads,False,0.0,2026-07-03,12,42,348.63,variant,109,67,0.6147,4499,4923,24,3567,7,0,1
P0000336,2026-05-12,iOS,PH,Meta Ads,False,0.0,2026-05-13,2,7,18.66,variant,17,6,0.3529,721,338,8,2,3,0,0
P0000337,2026-03-22,Android,AU,Apple Search Ads,False,0.0,2026-06-06,5,12,65.24,variant,20,13,0.65,1054,527,10,1,3,0,0
P0000338,2026-04-26,iOS,US,TikTok Ads,False,0.0,2026-07-08,15,80,696.65,control,196,109,0.5561,8202,5113,38,730,6,0,0
P0000339,2026-04-04,iOS,IN,Google UAC,False,0.0,2026-04-04,1,4,13.47,control,5,1,0.2,261,161,2,0,3,0,0
P0000340,2026-06-05,iOS,AU,Organic,True,114.34,2026-07-08,32,202,1424.31,variant,496,356,0.7177,21271,21804,9506,16093,24,1,0
P0000341,2026-04-10,Android,BR,Cross-promo,False,0.0,2026-06-19,19,78,768.83,control,198,129,0.6515,7718,4103,40,964,7,0,1
P0000342,2026-06-02,iOS,US,Organic,False,0.0,2026-07-05,21,138,1297.83,control,387,161,0.416,14154,7383,72,1568,9,0,0
P0000343,2026-06-04,iOS,PH,Organic,False,0.0,2026-06-04,1,1,6.5,control,8,3,0.375,202,118,3,0,3,0,0
P0000344,2026-05-16,iOS,CA,Organic,False,0.0,2026-05-28,3,10,41.18,variant,16,5,0.3125,781,330,6,2,3,0,0
P0000345,2026-03-24,Android,Other,Organic,True,1.43,2026-04-05,2,4,23.89,control,8,3,0.375,300,304,125,208,3,0,0
P0000346,2026-05-22,iOS,IN,Google UAC,False,0.0,2026-07-08,21,109,1004.02,variant,308,131,0.4253,10753,7576,59,2273,9,0,0
P0000347,2026-06-01,iOS,US,Organic,False,0.0,2026-06-01,1,1,3.1,variant,2,2,1.0,128,65,0,0,3,0,0
P0000348,2026-07-01,Android,GB,Meta Ads,False,0.0,2026-07-08,7,34,322.44,variant,83,47,0.5663,3614,2183,18,706,4,0,0
P0000349,2026-06-20,iOS,FR,Organic,False,0.0,2026-07-07,7,18,111.15,variant,39,12,0.3077,1415,606,9,1,3,0,0
P0000350,2026-05-31,iOS,IN,Google UAC,False,0.0,2026-06-09,3,7,33.44,control,12,4,0.3333,478,139,11,2,3,0,0
P0000351,2026-07-07,iOS,Other,Organic,False,0.0,2026-07-07,1,3,9.86,control,6,2,0.3333,243,160,0,0,3,0,0
P0000352,2026-04-30,iOS,US,Organic,False,0.0,2026-07-04,26,165,1378.65,control,421,275,0.6532,16983,8210,84,1286,9,0,0
P0000353,2026-07-04,Android,AU,Cross-promo,False,0.0,2026-07-05,2,7,29.25,variant,14,4,0.2857,529,139,2,0,3,0,0
P0000354,2026-05-02,iOS,US,Cross-promo,False,0.0,2026-06-13,5,21,86.79,control,39,16,0.4103,1614,1170,10,728,3,0,0
P0000355,2026-03-24,iOS,MX,Meta Ads,False,0.0,2026-03-24,1,2,10.42,variant,5,4,0.8,228,131,2,1,3,0,0
P0000356,2026-06-04,iOS,MX,Organic,False,0.0,2026-07-04,6,24,136.74,variant,51,28,0.549,2336,1474,15,231,3,0,0
P0000357,2026-07-02,iOS,NG,Apple Search Ads,False,0.0,2026-07-02,1,2,19.5,variant,9,4,0.4444,228,150,1,1,3,0,0
P0000358,2026-03-10,Android,CA,Meta Ads,False,0.0,2026-06-23,11,25,180.92,control,39,21,0.5385,2158,982,17,248,3,0,0
P0000359,2026-06-24,Android,GB,Google UAC,False,0.0,2026-07-05,4,13,81.13,variant,22,10,0.4545,1176,587,12,2,3,0,0
P0000360,2026-06-15,Android,IN,Google UAC,False,0.0,2026-06-15,1,1,3.04,variant,3,0,0.0,58,40,2,0,3,0,0
P0000361,2026-04-24,Android,PH,Google UAC,False,0.0,2026-06-14,12,38,276.93,control,74,21,0.2838,2652,1944,24,723,4,0,0
P0000362,2026-06-17,iOS,US,Organic,False,0.0,2026-06-17,1,2,8.51,variant,6,1,0.1667,179,41,1,0,3,0,0
P0000363,2026-06-27,Android,BR,TikTok Ads,False,0.0,2026-06-27,1,2,10.05,control,4,0,0.0,129,16,2,1,3,0,0
P0000364,2026-03-15,iOS,GB,Meta Ads,False,0.0,2026-06-28,8,27,147.93,control,56,28,0.5,2213,1326,11,273,3,0,0
P0000365,2026-04-06,Android,CA,Organic,False,0.0,2026-04-06,1,2,5.99,control,7,1,0.1429,195,132,1,0,3,0,0
P0000366,2026-07-06,Android,US,Organic,False,0.0,2026-07-07,2,6,32.46,control,7,4,0.5714,499,346,4,2,3,0,0
P0000367,2026-05-12,iOS,FR,Organic,False,0.0,2026-05-12,1,2,5.19,variant,9,3,0.3333,214,142,1,0,3,0,0
P0000368,2026-03-27,iOS,BR,Apple Search Ads,False,0.0,2026-05-05,10,20,124.12,control,33,13,0.3939,1447,828,19,238,3,0,0
P0000369,2026-03-13,Android,IN,Organic,False,0.0,2026-04-05,8,26,108.56,variant,63,38,0.6032,2471,1380,16,265,4,0,0
P0000370,2026-06-14,Android,US,Meta Ads,False,0.0,2026-07-08,12,72,673.22,variant,203,114,0.5616,8232,5186,27,544,6,0,0
P0000371,2026-05-17,Android,GB,Google UAC,False,0.0,2026-05-17,1,1,3.57,control,5,0,0.0,117,39,1,0,3,0,0
P0000372,2026-06-09,Android,MX,Apple Search Ads,False,0.0,2026-06-20,3,5,27.55,variant,9,4,0.4444,427,264,6,1,3,0,0
P0000373,2026-03-27,iOS,CA,Google UAC,False,0.0,2026-06-17,10,22,143.71,variant,43,28,0.6512,1910,1606,13,847,4,0,0
P0000374,2026-06-07,Android,US,Google UAC,False,0.0,2026-07-08,20,126,1069.64,control,352,232,0.6591,13945,8973,63,2262,10,0,0
P0000375,2026-06-24,iOS,BR,Apple Search Ads,False,0.0,2026-07-06,13,73,539.01,control,186,142,0.7634,8435,4950,38,1033,6,0,0
P0000376,2026-06-14,Android,Other,TikTok Ads,False,0.0,2026-06-28,2,4,21.89,variant,5,2,0.4,329,135,4,2,3,0,0
P0000377,2026-06-11,iOS,PH,Organic,False,0.0,2026-06-13,3,11,60.14,control,29,0,0.0,892,625,4,199,3,0,0
P0000378,2026-04-23,iOS,GB,Organic,False,0.0,2026-05-28,11,39,249.91,variant,70,24,0.3429,3149,1846,19,3,4,0,0
P0000379,2026-03-25,Android,US,TikTok Ads,False,0.0,2026-03-25,1,2,8.67,variant,4,1,0.25,164,111,2,1,3,0,0
P0000380,2026-03-13,iOS,US,Apple Search Ads,False,0.0,2026-07-03,7,21,123.68,control,38,8,0.2105,1396,870,9,254,3,0,0
P0000381,2026-03-20,Android,US,Organic,False,0.0,2026-06-14,7,27,149.65,control,43,24,0.5581,2108,1143,12,2,3,0,0
P0000382,2026-06-27,Android,Other,Cross-promo,False,0.0,2026-06-27,1,2,11.64,control,6,1,0.1667,80,42,3,1,3,0,0
P0000383,2026-03-26,Android,PH,Meta Ads,True,28.38,2026-07-03,27,138,1213.35,variant,350,196,0.56,13718,10671,2338,4983,12,0,0
P0000384,2026-06-20,iOS,NG,Google UAC,False,0.0,2026-06-20,1,6,22.43,variant,12,5,0.4167,413,205,2,0,3,0,0
P0000385,2026-04-29,Android,Other,Organic,False,0.0,2026-06-20,10,30,219.92,control,62,35,0.5645,2677,1269,25,3,3,0,0
